Epoch,Ours (AFMBWNetV2_Full),Baseline (U-Net),Structure (U-Net++),Attention (TransUNet),Dual-Exp (White),Dual-Exp (Black),Ablation (w/o ASPP),Ablation (w/o AG)
150,0.386967836022377,0.0,0.0,0.0,0.0,0.0,0.422155315346188,0.3782492683993445
151,0.3805059164762497,0.0,0.0,0.0,0.0,0.0,0.425931308666865,0.3830014407634735
152,0.3744013965129852,0.0,0.0,0.0,0.0,0.0,0.4268766191270616,0.3822802133030362
153,0.3717262780666351,0.0,0.0,0.0,0.0,0.0,0.4184020241101583,0.3768937130769094
154,0.3666987293958664,0.0,0.0,0.0,0.0,0.0,0.4187627878453996,0.3785099320941501
155,0.3685639989376068,0.0,0.0,0.0,0.0,0.0,0.4233999225828382,0.3809888594680362
156,0.3602672582864761,0.0,0.0,0.0,0.0,0.0,0.4209999892446729,0.3790604280100928
157,0.3655336278676986,0.0,0.0,0.0,0.0,0.0,0.4241251150767008,0.3796429653962453
158,0.3678313744068145,0.0,0.0,0.0,0.0,0.0,0.4175359275605943,0.3830664171112908
159,0.3685100865364075,0.0,0.0,0.0,0.0,0.0,0.4243335465590159,0.3834224250581529
160,0.3693764162063598,0.0,0.0,0.0,0.0,0.0,0.4196179707845052,0.3789486567179362
161,0.3654874753952026,0.0,0.0,0.0,0.0,0.0,0.4221002565489875,0.382946742243237
162,0.3514293986558914,0.0,0.0,0.0,0.0,0.0,0.4195742514398363,0.3828855865531497
163,0.3582484769821167,0.0,0.0,0.0,0.0,0.0,0.4235335098372565,0.3852094630400339
164,0.3499016362428665,0.0,0.0,0.0,0.0,0.0,0.4182948370774587,0.3757731060187022
165,0.3732128453254699,0.0,0.0,0.0,0.0,0.0,0.4210534254709879,0.3824006418387095
166,0.3662967550754547,0.0,0.0,0.0,0.0,0.0,0.4224509610070122,0.3769176807668474
167,0.3600266814231873,0.0,0.0,0.0,0.0,0.0,0.4211325658692254,0.3822219358550178
168,0.3485809022188186,0.0,0.0,0.0,0.0,0.0,0.4232405139340294,0.3835437748167249
169,0.3631762689352035,0.0,0.0,0.0,0.0,0.0,0.4168396486176385,0.3753779424561395
170,0.3518366295099258,0.0,0.0,0.0,0.0,0.0,0.4158538964059617,0.3765187998612722
171,0.3683609825372695,0.0,0.0,0.0,0.0,0.0,0.4197945588164859,0.3750410497188568
172,0.3588667410612106,0.0,0.0,0.0,0.0,0.0,0.4168445666631062,0.3716496639781528
173,0.3623962432146072,0.0,0.0,0.0,0.0,0.0,0.4194936566882663,0.3773788107766045
174,0.3649152731895447,0.0,0.0,0.0,0.0,0.0,0.4205283317301008,0.3790158689022064
175,0.3464472341537475,0.0,0.0,0.0,0.0,0.0,0.4240761001904805,0.3795479794343313
176,0.3654983586072922,0.0,0.0,0.0,0.0,0.0,0.4189259535736508,0.3740096754497952
177,0.347623148560524,0.0,0.0,0.0,0.0,0.0,0.4258902847766876,0.3835987283123864
178,0.350945348739624,0.0,0.0,0.0,0.0,0.0,0.4141751567522684,0.3749406370851729
179,0.350758563876152,0.0,0.0,0.0,0.0,0.0,0.420985288090176,0.3824265427059597
180,0.3547843009233474,0.0,0.0,0.0,0.0,0.0,0.4119030038515727,0.3738279316160414
181,0.3626082718372345,0.0,0.0,0.0,0.0,0.0,0.4168900635507371,0.3731392211384243
182,0.3419035798311233,0.0,0.0,0.0,0.0,0.0,0.4138508882787493,0.3778095801671346
183,0.3475752675533294,0.0,0.0,0.0,0.0,0.0,0.4149306105242835,0.375610786014133
184,0.3405265825986862,0.0,0.0,0.0,0.0,0.0,0.4198379966947767,0.3842247459623549
185,0.340224819779396,0.0,0.0,0.0,0.0,0.0,0.4159391197893354,0.3752988762325711
186,0.3594895017147064,0.0,0.0,0.0,0.0,0.0,0.4148486031426324,0.3755259586705102
187,0.3439535439014435,0.0,0.0,0.0,0.0,0.0,0.419288166364034,0.3751214722792307
188,0.3597025710344315,0.0,0.0,0.0,0.0,0.0,0.4157141910658942,0.3765136222044626
189,0.3607874554395676,0.0,0.0,0.0,0.0,0.0,0.4164332800441318,0.3752786364820268
190,0.3568064588308334,0.0,0.0,0.0,0.0,0.0,0.414196413093143,0.3742769175105624
191,0.3576125037670135,0.0,0.0,0.0,0.0,0.0,0.4124158971839481,0.3705045441786448
192,0.3350506639480591,0.0,0.0,0.0,0.0,0.0,0.418715132607354,0.3796486953894297
193,0.3399889534711838,0.0,0.0,0.0,0.0,0.0,0.4208847602208455,0.3809763756063249
194,0.3461615604162216,0.0,0.0,0.0,0.0,0.0,0.4182304720083872,0.3783365103933546
195,0.3645380675792694,0.0,0.0,0.0,0.0,0.0,0.4255122721195221,0.3875553263558282
196,0.3507793784141541,0.0,0.0,0.0,0.0,0.0,0.420732397503323,0.3823797404766083
197,0.3389079308509826,0.0,0.0,0.0,0.0,0.0,0.4190698994530571,0.3769548190964593
198,0.3339746087789536,0.0,0.0,0.0,0.0,0.0,0.4145228604475657,0.3798667914337582
199,0.3282357257604599,0.0,0.0,0.0,0.0,0.0,0.4157684995068444,0.3748449226220449
200,0.3345546728372573,0.0,0.0,0.0,0.0,0.0,0.421656725804011,0.379071518447664
201,0.3176149743795395,0.0,0.0,0.0,0.0,0.0,0.4181723753611246,0.3752808127138349
202,0.3096772545576096,0.0,0.0,0.0,0.0,0.0,0.4209091067314148,0.3903228011396196
203,0.3061763262748718,0.0,0.0,0.0,0.0,0.0,0.4181938601864708,0.3793833620018429
204,0.3143904948234558,0.0,0.0,0.0,0.0,0.0,0.4200062917338477,0.3845471468236711
205,0.3199128174781799,0.0,0.0,0.0,0.0,0.0,0.4186837494373321,0.38621546626091
206,0.3086788654327392,0.0,0.0,0.0,0.0,0.0,0.4175299498769972,0.3730883604950375
207,0.3057299447059631,0.0,0.0,0.0,0.0,0.0,0.4144965158568488,0.3696372614966498
208,0.3181297844648361,0.0,0.0,0.0,0.0,0.0,0.4217125455538432,0.3788869619369507
209,0.3108337062597275,0.0,0.0,0.0,0.0,0.0,0.4167785551812913,0.3791748139593336
210,0.2860989677906036,0.0,0.0,0.0,0.0,0.0,0.424622987376319,0.382776571644677
211,0.2937468743324279,0.0,0.0,0.0,0.0,0.0,0.4139034655359056,0.3714493307802412
212,0.2889299142360687,0.0,0.0,0.0,0.0,0.0,0.4125242080953386,0.3771694382031759
213,0.2936796540021896,0.0,0.0,0.0,0.0,0.0,0.4189509246084425,0.3754242592387729
214,0.3150864654779434,0.0,0.0,0.0,0.0,0.0,0.4203093826770782,0.3816482974423302
215,0.302055521607399,0.0,0.0,0.0,0.0,0.0,0.4186074919170803,0.3871731903817919
216,0.2966877108812332,0.0,0.0,0.0,0.0,0.0,0.4188389347659217,0.3731437775823805
217,0.2941703587770462,0.0,0.0,0.0,0.0,0.0,0.4148324496216244,0.3772746390766567
218,0.2864444214105606,0.0,0.0,0.0,0.0,0.0,0.4135315418243408,0.377936221493615
219,0.3093210983276367,0.0,0.0,0.0,0.0,0.0,0.4191886795891655,0.3771620127889845
220,0.2918240636587142,0.0,0.0,0.0,0.0,0.0,0.4164899561140272,0.376390963130527
221,0.3021857702732086,0.0,0.0,0.0,0.0,0.0,0.4202315913306342,0.378761574294832
222,0.2858631443977356,0.0,0.0,0.0,0.0,0.0,0.4136527750227186,0.3766546024216546
223,0.3023730587959289,0.0,0.0,0.0,0.0,0.0,0.4197743058204651,0.3783755878607432
224,0.3000706952810287,0.0,0.0,0.0,0.0,0.0,0.4212565183639526,0.3803527461157904
225,0.290421462059021,0.0,0.0,0.0,0.0,0.0,0.4188859979311625,0.3797640429602729
226,0.2884838896989822,0.0,0.0,0.0,0.0,0.0,0.4156646251678467,0.3792707827356126
227,0.2782587593793869,0.0,0.0,0.0,0.0,0.0,0.4170394851101769,0.376458242866728
228,0.286525587439537,0.0,0.0,0.0,0.0,0.0,0.4193469531006283,0.3782659974363115
229,0.2771725255250931,0.0,0.0,0.0,0.0,0.0,0.4211470928457048,0.381653791003757
230,0.2828171581029892,0.0,0.0,0.0,0.0,0.0,0.4152071383264329,0.378301015165117
231,0.276845337152481,0.0,0.0,0.0,0.0,0.0,0.4199339244100782,0.3743699815538194
232,0.2776313835382462,0.0,0.0,0.0,0.0,0.0,0.4200966848267449,0.3781548592779371
233,0.2817627304792404,0.0,0.0,0.0,0.0,0.0,0.4179860876666175,0.3740263846185472
234,0.2745778185129165,0.0,0.0,0.0,0.0,0.0,0.4107548183865017,0.3802698426776462
235,0.2761540842056274,0.0,0.0,0.0,0.0,0.0,0.420242934094535,0.3769144429100884
236,0.2643563294410705,0.0,0.0,0.0,0.0,0.0,0.4218833062383864,0.3844132059150272
237,0.2669171434640884,0.0,0.0,0.0,0.0,0.0,0.4152945750289493,0.37698518898752
238,0.2881643217802048,0.0,0.0,0.0,0.0,0.0,0.4176065497928195,0.3831186181969113
239,0.2788587689399719,0.0,0.0,0.0,0.0,0.0,0.4196597973505656,0.3771158635616302
240,0.276706074476242,0.0,0.0,0.0,0.0,0.0,0.4177722334861755,0.3762358155515459
241,0.2682211703062057,0.0,0.0,0.0,0.0,0.0,0.4191214773390028,0.3821285678280724
242,0.2680048376321792,0.0,0.0,0.0,0.0,0.0,0.4217842883533901,0.3773036738236745
243,0.2762405502796173,0.0,0.0,0.0,0.0,0.0,0.4221198578675588,0.380994521247016
244,0.2666570371389389,0.0,0.0,0.0,0.0,0.0,0.4142314645979139,0.3779982070128123
245,0.2624963307380676,0.0,0.0,0.0,0.0,0.0,0.4172798103756375,0.3760862092177073
246,0.2906125575304031,0.0,0.0,0.0,0.0,0.0,0.4181404027673933,0.3865203731589847
247,0.263949390053749,0.0,0.0,0.0,0.0,0.0,0.4231363925668928,0.3785316222243838
248,0.2993099516630172,0.0,0.0,0.0,0.0,0.0,0.4199874997138977,0.3770574669043223
249,0.2633826464414596,0.0,0.0,0.0,0.0,0.0,0.4162866645389133,0.3789330230818854
250,0.262014177441597,0.0,0.0,0.0,0.0,0.0,0.419775997267829,0.37960610654619
251,0.2685933494567871,0.0,0.0,0.0,0.0,0.0,0.4204266952143775,0.3851451648606194
252,0.2604937422275543,0.0,0.0,0.0,0.0,0.0,0.4193756706184811,0.3747150950961643
253,0.2662317025661468,0.0,0.0,0.0,0.0,0.0,0.420606040292316,0.3774540563424428
254,0.2524207019805908,0.0,0.0,0.0,0.0,0.0,0.4184666322337256,0.3770241214169396
255,0.2470288717746734,0.0,0.0,0.0,0.0,0.0,0.4134806275367736,0.3704221294985877
256,0.2580584996938705,0.0,0.0,0.0,0.0,0.0,0.4210500770144992,0.3809274401929643
257,0.2702344763278961,0.0,0.0,0.0,0.0,0.0,0.4195619444052378,0.386859216954973
258,0.2601463264226913,0.0,0.0,0.0,0.0,0.0,0.4138000984986623,0.3746874054272969
259,0.2464793479442596,0.0,0.0,0.0,0.0,0.0,0.4171214395099216,0.3739477621184455
260,0.2522742986679077,0.0,0.0,0.0,0.0,0.0,0.4221885469224717,0.3782243576314714
261,0.2673136639595032,0.0,0.0,0.0,0.0,0.0,0.4198820822768741,0.3743079596095615
262,0.2581740742921829,0.0,0.0,0.0,0.0,0.0,0.4204192552301619,0.3778479900625017
263,0.2507750421762466,0.0,0.0,0.0,0.0,0.0,0.4221598029136658,0.3733108354939354
264,0.2544879549741745,0.0,0.0,0.0,0.0,0.0,0.4200611816512213,0.3802674604786767
265,0.2492499732971191,0.0,0.0,0.0,0.0,0.0,0.4154346081945631,0.3786337263054318
266,0.2571415537595748,0.0,0.0,0.0,0.0,0.0,0.4130534026357862,0.3790621101856232
267,0.2592596846818924,0.0,0.0,0.0,0.0,0.0,0.4203154159916771,0.378717072142495
268,0.2458417350053787,0.0,0.0,0.0,0.0,0.0,0.4180024835798475,0.3704412466949887
269,0.256853758096695,0.0,0.0,0.0,0.0,0.0,0.4138083630137973,0.3687296258078681
270,0.2455780261754989,0.0,0.0,0.0,0.0,0.0,0.4170530782805549,0.377947606643041
271,0.2443896949291229,0.0,0.0,0.0,0.0,0.0,0.4175393872790866,0.3772880110475752
272,0.2453126364946365,0.0,0.0,0.0,0.0,0.0,0.4123869789971245,0.3769995040363735
273,0.2579230153560638,0.0,0.0,0.0,0.0,0.0,0.4208980805344052,0.3809404876497057
274,0.2574399274587631,0.0,0.0,0.0,0.0,0.0,0.4188243130842844,0.3832700676388211
275,0.2498130911588668,0.0,0.0,0.0,0.0,0.0,0.4086140897538927,0.3748063253031836
276,0.2496487140655517,0.0,0.0,0.0,0.0,0.0,0.4180632942252689,0.3712834338347117
277,0.2480719369649887,0.0,0.0,0.0,0.0,0.0,0.4170580089092254,0.3729380210240682
278,0.2353839546442032,0.0,0.0,0.0,0.0,0.0,0.4156852251953549,0.3770842346880171
279,0.2360586386919021,0.0,0.0,0.0,0.0,0.0,0.4145514700147841,0.37523183160358
280,0.2408702731132507,0.0,0.0,0.0,0.0,0.0,0.4203149861759609,0.3845003657870822
281,0.2535950130224227,0.0,0.0,0.0,0.0,0.0,0.4178074234061771,0.373356204562717
282,0.2640779900550842,0.0,0.0,0.0,0.0,0.0,0.4189993586805132,0.3796449561913808
283,0.2421938264369964,0.0,0.0,0.0,0.0,0.0,0.4176368958420223,0.3728699233796861
284,0.2442015433311462,0.0,0.0,0.0,0.0,0.0,0.4147817916340298,0.3785788377126058
285,0.2426809966564178,0.0,0.0,0.0,0.0,0.0,0.4147822784052954,0.3708889133400387
286,0.2462464016675949,0.0,0.0,0.0,0.0,0.0,0.4167393287022908,0.3722989459832509
287,0.2330723190307617,0.0,0.0,0.0,0.0,0.0,0.4152416136529711,0.3789706230163574
288,0.2391774624586105,0.0,0.0,0.0,0.0,0.0,0.4066131757365332,0.371711919705073
289,0.24341117978096,0.0,0.0,0.0,0.0,0.0,0.4195951680342356,0.3810376385847727
290,0.2486853337287903,0.0,0.0,0.0,0.0,0.0,0.4169643587536282,0.3787983106242286
291,0.24937020778656,0.0,0.0,0.0,0.0,0.0,0.4233392503526476,0.3825591875447167
292,0.2480267935991287,0.0,0.0,0.0,0.0,0.0,0.4125088353951772,0.3745448933707343
293,0.2455502879619598,0.0,0.0,0.0,0.0,0.0,0.4174545294708676,0.3811572127872043
294,0.2516800075769424,0.0,0.0,0.0,0.0,0.0,0.4166052957375844,0.3746186693509419
295,0.2513246858119964,0.0,0.0,0.0,0.0,0.0,0.4157913472917345,0.3709444072511461
296,0.2368433964252471,0.0,0.0,0.0,0.0,0.0,0.4192161235544416,0.3875136726432376
297,0.2356354087591171,0.0,0.0,0.0,0.0,0.0,0.4120751778284708,0.3768041915363735
298,0.2408325576782226,0.0,0.0,0.0,0.0,0.0,0.4213827676243252,0.3732348303000132
299,0.2422663813829422,0.0,0.0,0.0,0.0,0.0,0.4179187556107839,0.3702983763482835
300,0.2322315615415573,0.0,0.0,0.0,0.0,0.0,0.4164552741580539,0.3755886197090149
